id,influence
19239,1.04931
19240,1.33806
19241,1.04931
19242,1.04931
19243,1.04931
19244,1.04931
19245,1.04931
19246,1.04931
19247,1.04931
19248,1.04931
19249,1.04931
19250,1.04931
19251,1.04931
19252,1.04931
19253,1.04931
19254,1.04931
19255,1.04931
19256,1.04931
19257,1.04931
19258,1.04931
19259,1.04931
19260,1.04931
19261,1.04931
19262,1.04931
19263,1.04931
19264,1.04931
19265,1.04931
19266,1.04931
19267,1
19268,1.05479
19269,1.05479
19270,1.05479
19271,1.05479
19272,1.05479
19273,1.05479
19274,1.05479
19275,1.05479
19276,1.05479
19277,1.05479
19278,1.05479
19279,1.05479
19280,1.05479
19281,1.05479
19282,1.05479
19283,1.05479
19284,1.05479
19285,1.05479
19286,1.05479
19287,1.05479
19288,1.05479
19289,1.05479
19290,1.05479
19291,1.05479
19292,1.05479
19293,1.05479
19294,1.05479
19295,1.05479
19296,1.05479
19297,1.05479
19298,1.05479
19299,1.05479
19300,1.05479
19301,1.05479
19302,1.05479
19303,1.05479
19304,1.05479
19305,1.05479
19306,1.05479
19307,1.05479
19308,1.10666
19309,1.05479
19310,1.05479
19311,1.56806
19312,1.56806
19313,1.56806
19314,1
19315,1.02564
19316,1.02564
19317,1.02564
19318,1.02564
19319,1.02564
19320,1.02564
19321,1.02564
19322,1.02564
19323,1.02564
19324,1.02564
19325,1.02564
19326,1.02564
19327,1.02564
19328,1.02564
19329,1.02564
19330,1.02564
19331,1.02564
19332,1.02564
19333,1.02564
19334,1.02564
19335,1.02564
19336,1.02564
19337,1.02564
19338,1.02564
19339,1.02564
19340,1.02564
19341,1.02564
19342,1.02564
19343,1.02564
19344,1.02564
19345,1.02564
19346,1.02564
19347,1.02564
19348,1.02564
19349,1.02564
19350,1.02564
19351,1.02564
19352,1.02564
19353,1.02564
19354,1.02564
19355,1.02564
19356,1.02564
19357,1.02564
19358,1.02564
19359,1.02564
19360,1.02564
19361,1.02564
19362,1.02564
19363,1.02564
19364,1.02564
19365,1.02564
19366,1.02564
19367,1.02564
19368,1.02564
19369,1.02564
19370,1.02564
19371,1.02564
19372,1.02564
19373,1.02564
19374,1.02564
19375,1.02564
19376,1.02564
19377,1.02564
19378,1.02564
19379,1.02564
19380,1.02564
19381,1.02564
19382,1.02564
19383,1.02564
19384,1.02564
19385,1.02564
19386,1.02564
19387,1.02564
19388,1.02564
19389,1.02564
19390,1.02564
19391,1.02564
19392,1.02564
19393,1.02564
19394,1.02564
19395,1.02564
19396,1.02564
19397,1.02564
19398,1.02564
19399,1.02564
19400,1.02564
19401,1.02564
19402,1.02564
19403,1.02564
19404,1.02564
19405,1.02564
19406,1.02564
19407,1.02564
19408,1.15976
19409,1
19410,1.28571
19411,1.28571
19412,1.28571
19413,1.28571
19414,1.28571
19415,1.28571
19416,1.28571
19417,1.28571
19418,1.28571
19419,1.28571
19420,1.28571
19421,1.28571
19422,1.28571
19423,1.28571
19424,1.02985
19425,1.10149
19426,1.10149
19427,1.10149
19428,1.10149
19429,1.10149
19430,1.15555
19431,1.10149
19432,1.10149
19433,1.10149
19434,1.13134
19435,1.10149
19436,1.10149
19437,1.10149
19438,1.10149
19439,1.10149
19440,1.10149
19441,1.10149
19442,1.10149
19443,1.10149
19444,1.10149
19445,1.10149
19446,1.10149
19447,1.10149
19448,1.10149
19449,1.10149
19450,1.10149
19451,1.10149
19452,1.10149
19453,1.10149
19454,1.10149
19455,1.10149
19456,1.10149
19457,1.15819
19458,1.15819
19459,1.15819
19460,1.2395
19461,1.15819
19462,1.15819
19463,1.15819
19464,1.15819
19465,1.15819
19466,1.15819
19467,1.15819
19468,1.15819
19469,1.15819
19470,1.15819
19471,1.15819
19472,1.15819
19473,1.15819
19474,1.15819
19475,1.15819
19476,1.15819
19477,1.15819
19478,1.15819
19479,1.15819
19480,1.15819
19481,1
19482,1.57143
19483,1.57143
19484,1.57143
19485,1.57143
19486,1.57143
19487,1.57143
19488,1.12277
19489,1.12277
19490,1.12277
19491,1.12277
19492,1.12277
19493,1.12277
19494,1.12277
19495,1.12277
19496,1.12277
19497,1.12277
19498,1.12277
19499,1.12277
19500,1.12277
19501,1.12277
19502,1.12277
19503,1.12277
19504,1.12277
19505,1.17185
19506,1.12277
19507,1.12277
19508,1.12277
19509,1.12277
19510,1.12277
19511,1.12277
19512,1.12277
19513,1.12277
19514,1.12277
19515,1.12277
19516,1.12277
19517,1.12277
19518,1.12277
19519,1.12277
19520,1
19521,2.33333
19522,2.33333
19523,1
19524,1.14286
19525,1.14286
19526,1.14286
19527,1.14286
19528,1.43426
19529,1.14286
19530,1.14286
19531,1.21981
19532,1.14286
19533,1.14286
19534,1.14286
19535,1.14286
19536,1.14286
19537,1.14286
19538,1.14286
19539,1.14286
19540,1.14286
19541,1.14286
19542,1.14286
19543,1.14286
19544,1.14286
19545,1.14286
19546,1.14286
19547,1.14286
19548,1.18165
19549,1.05133
19550,1.05133
19551,1.18781
19552,1.05133
19553,1.10467
19554,1.10467
19555,1.05133
19556,1.05133
19557,1.05133
19558,1.05133
19559,1.05133
19560,1.05133
19561,1.05133
19562,1.05133
19563,1.05133
19564,1.05133
19565,1.05133
19566,1.05133
19567,1.05133
19568,1.05133
19569,1.05133
19570,1.05133
19571,1.05133
19572,1.05133
19573,1.05133
19574,1.05133
19575,1.05133
19576,1.05133
19577,1.05133
19578,1.05133
19579,1.05133
19580,1.05133
19581,1.05133
19582,1.05133
19583,1.05133
19584,1.10467
19585,1.05133
19586,1.05133
19587,1.05133
19588,1.05133
19589,1.05133
19590,1.05133
19591,1.23298
19592,1.10467
19593,1.23298
19594,1.05133
19595,1.05133
19596,1.05133
19597,1.05133
19598,1.05133
19599,1.05133
19600,1.05133
19601,1.05133
19602,1.05133
19603,1.05133
19604,1.05133
19605,1.05133
19606,1.05133
19607,1.05133
19608,1.10019
19609,1.10019
19610,1.10019
19611,1.10019
19612,1.10019
19613,1.10019
19614,1.10019
19615,1.10019
19616,1.10019
19617,1.10019
19618,1.10019
19619,1.10019
19620,1.08102
19621,1.08102
19622,1.08102
19623,1.08102
19624,1.08102
19625,1.08102
19626,1.08102
19627,1.08102
19628,1.08102
19629,1.08102
19630,1.08102
19631,1.08102
19632,1.08102
19633,1.08102
19634,1.08102
19635,1.08102
19636,1.08102
19637,1.08102
19638,1.08102
19639,1.08102
19640,1.08102
19641,1.08102
19642,1.08102
19643,1.08102
19644,1.08102
19645,1.08102
19646,1.08102
19647,1.08102
19648,1.08102
19649,1.08102
19650,1.08102
19651,1.08102
19652,1.08102
19653,1.08102
19654,1.08102
19655,1.08102
19656,1.08102
19657,1.08102
19658,1.08102
19659,1.08102
19660,1.08102
19661,1.08102
19662,1.08102
19663,1.08102
19664,1.08102
19665,1.08102
19666,1.08102
19667,1.08102
19668,1.08102
19669,1.08102
19670,1
19671,1.07143
19672,1.21804
19673,1.21804
19674,1.21804
19675,1.28947
19676,1.21804
19677,1.28947
19678,1.21804
19679,1.28947
19680,1.28947
19681,1.21804
19682,1.21804
19683,1.21804
19684,1.21804
19685,1.21804
19686,1.21804
19687,1.21804
19688,1.21804
19689,1.21804
19690,1.21804
19691,1.16423
19692,1.19623
19693,1.30709
19694,1.19623
19695,1.16423
19696,1.19623
19697,1.19623
19698,1.16423
19699,1.16423
19700,1.16423
19701,1.16423
19702,1
19703,1.8
19704,1
19705,1.04706
19706,1.04706
19707,1.04706
19708,1.04706
19709,1.04706
19710,1.04706
19711,1.04706
19712,1.22888
19713,1.04706
19714,1.04706
19715,1.04706
19716,1.04706
19717,1.04706
19718,1.04706
19719,1.04706
19720,1.04706
19721,1.04706
19722,1.04706
19723,1.04706
19724,1.04706
19725,1.04706
19726,1.04706
19727,1.04706
19728,1.04706
19729,1.04706
19730,1.04706
19731,1.04706
19732,1.04706
19733,1.04706
19734,1.04706
19735,1.04706
19736,1.04706
19737,1.04706
19738,1.04706
19739,1.04706
19740,1.04706
19741,1.04706
19742,1.04706
19743,1.04706
19744,1.04706
19745,1.04706
19746,1.04706
19747,1.04706
19748,1.04706
19749,1.22888
19750,1.04706
19751,1.04706
19752,1.04706
19753,1.04706
19754,1.04706
19755,1.12001
19756,1.04706
19757,1.04706
19758,1.04706
19759,1.04706
19760,1.04706
19761,1.04706
19762,1.04706
19763,1.04706
19764,1.04706
19765,1.04706
19766,1.04706
19767,1.04706
19768,1.04706
19769,1.04706
19770,1.04706
19771,1.04706
19772,1.04706
19773,1.04706
19774,1.04706
19775,1.04706
19776,1.04706
19777,1.04706
19778,1.04706
19779,1.07295
19780,1.41459
19781,1.41459
19782,1.41459
19783,1.41459
19784,2.47413
19785,1
19786,1.09091
19787,1.23641
19788,1.09091
19789,1.09091
19790,1.09091
19791,1.16234
19792,1.09091
19793,1.09091
19794,1.09091
19795,1.09091
19796,1.09091
19797,1.09091
19798,1.16222
19799,1.09091
19800,1.09091
19801,1.09091
19802,1.09091
19803,1.09091
19804,1.09091
19805,1.09091
19806,1.09091
19807,1.09091
19808,1.09091
19809,1.09091
19810,1.09091
19811,1.09091
19812,1.09091
19813,1.09091
19814,1.09091
19815,1.09091
19816,1.09091
19817,1.09091
19818,1.09091
19819,1.09091
19820,1.09091
19821,1
19822,1.02985
19823,1.02985
19824,1.02985
19825,1.02985
19826,1.02985
19827,1.02985
19828,1.02985
19829,1.02985
19830,1.02985
19831,1.02985
19832,1.02985
19833,1.02985
19834,1.02985
19835,1.02985
19836,1.02985
19837,1.02985
19838,1.02985
19839,1.02985
19840,1.02985
19841,1.02985
19842,1.02985
19843,1.02985
19844,1.02985
19845,1.02985
19846,1.02985
19847,1.02985
19848,1.10896
19849,1.02985
19850,1.02985
19851,1.02985
19852,1.02985
19853,1.02985
19854,1.02985
19855,1.02985
19856,1.02985
19857,1.02985
19858,1.02985
19859,1.02985
19860,1.02985
19861,1.02985
19862,1.02985
19863,1.02985
19864,1.02985
19865,1.02985
19866,1.02985
19867,1.02985
19868,1.02985
19869,1.02985
19870,1.02985
19871,1.02985
19872,1.02985
19873,1.02985
19874,1.02985
19875,1.02985
19876,1.02985
19877,1.02985
19878,1.02985
19879,1.02985
19880,1.02985
19881,1.02985
19882,1.02985
19883,1.02985
19884,1.02985
19885,1.02985
19886,1.02985
19887,1.02985
19888,1.02985
19889,1.02985
19890,1.02985
19891,1.02985
19892,1.02985
19893,1.02985
19894,1.02985
19895,1.02985
19896,1.02985
19897,1.02985
19898,1.02985
19899,1.02985
19900,1.02985
19901,1.02985
19902,1.02985
19903,1.02985
19904,1.02985
19905,1.02985
19906,1.02985
19907,1.02985
19908,1.02985
19909,1.02985
19910,1.02985
19911,1.02985
19912,1.02985
19913,1.02985
19914,1.02985
19915,1.02985
19916,1.02985
19917,1.02985
19918,1.02985
19919,1.02985
19920,1.02985
19921,1.03126
19922,1.21592
19923,1.18466
19924,1.18466
19925,1.18466
19926,1.18466
19927,1.1364
19928,1.1364
19929,1.1364
19930,1.1364
19931,1.1364
19932,1.1364
19933,1.1364
19934,1.1364
19935,1.1364
19936,1.1364
19937,1.1364
19938,1.1364
19939,1.1364
19940,1.1364
19941,1.1364
19942,1.1364
19943,1.1364
19944,1
19945,1.12903
19946,1.12903
19947,1.52903
19948,1.12903
19949,1.52903
19950,1.12903
19951,1.12903
19952,1.52903
19953,1.52903
19954,1.52903
19955,1.52903
19956,1.12903
19957,1.12903
19958,1.12903
19959,1.12903
19960,1.12903
19961,1.12903
19962,1.12903
19963,1.12903
19964,1.12903
19965,1.12903
19966,1.12903
19967,1.52903
19968,1.52903
19969,1.12903
19970,1.52903
19971,1.52903
19972,1.12903
19973,1.12903
19974,1.12903
19975,1.12903
19976,1
19977,1.26667
19978,1.26667
19979,1.26667
19980,1.26667
19981,1.26667
19982,1.26667
19983,1.26667
19984,1.26667
19985,1.26667
19986,1.26667
19987,1.26667
19988,1.26667
19989,1.26667
19990,1.26667
19991,1
19992,3
19993,3.05195
19994,1.12714
19995,1.38169
19996,1
19997,1.18182
19998,1.18182
19999,1.18182
20000,1.18182
20001,1.18182
20002,1.18182
20003,1.18182
20004,1.18182
20005,1.18182
20006,1.18182
20007,1.18182
20008,1.18182
20009,1.18182
20010,1
20011,1.30769
20012,1.30769
20013,1.30769
20014,1.30769
20015,1.30769
20016,1.30769
20017,1.30769
20018,1.30769
20019,1.30769
20020,1.30769
20021,1.30769
20022,1.30769
20023,1.30769
20024,1
20025,2
20026,2
20027,2
20028,2
20029,1
20030,2.33333
20031,2.33333
20032,1
20033,1
20034,1.30769
20035,1.37614
20036,1.30769
20037,1.30769
20038,1.30769
20039,1.30769
20040,1.19729
20041,1.21604
20042,1.19729
20043,1.19729
20044,1.48499
20045,1.48499
20046,1.48499
20047,1.48499
20048,1.48499
20049,1.48499
20050,1.48499
20051,1.1441
20052,1.1441
20053,1.1441
20054,1.1441
20055,1.1441
20056,1.31077
20057,1.1441
20058,1.1441
20059,1.1441
20060,1.1441
20061,1.1441
20062,1.1441
20063,1.1441
20064,1.1441
20065,1.1441
20066,1.1441
20067,1.1441
20068,1.1441
20069,1.1441
20070,1.1441
20071,1.1441
20072,1.1441
20073,1.06844
20074,1.06844
20075,1.06844
20076,1.06844
20077,1.06844
20078,1.06844
20079,1.06844
20080,1.06844
20081,1.06844
20082,1.06844
20083,1.06844
20084,1.06844
20085,1.06844
20086,1.06844
20087,1.06844
20088,1.06844
20089,1.06844
20090,1.06844
20091,1.06844
20092,1.06844
20093,1.06844
20094,1.06844
20095,1.06844
20096,1.06844
20097,1.06844
20098,1.06844
20099,1.06844
20100,1.06844
20101,1.06844
20102,1.06844
20103,1.06844
20104,1.06844
20105,1.06844
20106,1.06844
20107,1.06844
20108,1.06844
20109,1.06844
20110,1.06844
20111,1.06844
20112,1.06844
20113,1.06844
20114,1.06844
20115,1.06844
20116,1.06844
20117,1.06844
20118,1.06844
20119,1.06844
20120,1
20121,1.05479
20122,1.05479
20123,1.05479
20124,1.05479
20125,1.05479
20126,1.05479
20127,1.05479
20128,1.05479
20129,1.05479
20130,1.05479
20131,1.05479
20132,1.05479
20133,1.05479
20134,1.05479
20135,1.05479
20136,1.05479
20137,1.05479
20138,1.05479
20139,1.05479
20140,1.05479
20141,1.05479
20142,1.05479
20143,1.05479
20144,1.05479
20145,1.05479
20146,1.05479
20147,1.05479
20148,1.05479
20149,1.05479
20150,1.05479
20151,1.05479
20152,1.05479
20153,1.05479
20154,1.05479
20155,1.05479
20156,1.05479
20157,1.05479
20158,1.05479
20159,1.05479
20160,1.05479
20161,1.05479
20162,1.05479
20163,1.05479
20164,1.05479
20165,1.05479
20166,1.05479
20167,1.05479
20168,1.05479
20169,1.05479
20170,1.05479
20171,1.05479
20172,1.05479
20173,1.05479
20174,1.05479
20175,1.05479
20176,1.05479
20177,1.05479
20178,1.05479
20179,1.05479
20180,1.05479
20181,1.05479
20182,1.05479
20183,1.05479
20184,1.05479
20185,1.05479
20186,1.05479
20187,1.05479
20188,1.05479
20189,1.05479
20190,1.05479
20191,1.05479
20192,1.05479
20193,1.05479
20194,1
20195,1.28571
20196,1.28571
20197,1.28571
20198,1.28571
20199,1.28571
20200,1.28571
20201,1.28571
20202,1
20203,1.14286
20204,1.14286
20205,1.14286
20206,1.14286
20207,1.14286
20208,1.14286
20209,1.14286
20210,1.14286
20211,1.14286
20212,1.14286
20213,1.14286
20214,1.14286
20215,1.14286
20216,1.14286
20217,1.14286
20218,1.14286
20219,1.14286
20220,1.14286
20221,1.14286
20222,1.14286
20223,1.14286
20224,1.14286
20225,1.14286
20226,1.14286
20227,1.05006
20228,1.05006
20229,1.05006
20230,1.05006
20231,1.05006
20232,1.05006
20233,1.05006
20234,1.05006
20235,1.05006
20236,1.05006
20237,1.05006
20238,1.05006
20239,1.05006
20240,1.05006
20241,1.05006
20242,1.05006
20243,1.05006
20244,1.05006
20245,1.05006
20246,1.05006
20247,1.05006
20248,1.05006
20249,1.05006
20250,1.10888
20251,1.05006
20252,1.05006
20253,1.05006
20254,1.05006
20255,1.05006
20256,1.05006
20257,1.05006
20258,1.05006
20259,1.05006
20260,1.05006
20261,1.05006
20262,1.05006
20263,1.05006
20264,1.05006
20265,1.05006
20266,1.05006
20267,1.05006
20268,1.05006
20269,1.05006
20270,1.05006
20271,1.05006
20272,1.05006
20273,1.05006
20274,1.05006
20275,1.10803
20276,1.05006
20277,1.05006
20278,1.05006
20279,1.05006
20280,1.05006
20281,1.05006
20282,1
20283,1.06897
20284,1.06897
20285,1.06897
20286,1.06897
20287,1.198
20288,1.06897
20289,1.06897
20290,1.06897
20291,1.06897
20292,1.06897
20293,1.06897
20294,1.06897
20295,1.06897
20296,1.06897
20297,1.06897
20298,1.06897
20299,1.06897
20300,1.06897
20301,1.06897
20302,1.06897
20303,1.06897
20304,1.42007
20305,1.42007
20306,1
20307,1.03126
20308,1.33854
20309,1.33854
20310,1.33854
20311,1.33854
20312,1.33854
20313,1.3698
20314,1.33854
20315,1.33854
20316,1.33854
20317,1.3698
20318,1.33854
20319,1.33854
20320,1
20321,1.4
20322,1.4
20323,1.4
20324,1.4
20325,1.4
20326,1.4
20327,1.4
20328,1.4
20329,1.86504
20330,1.86504
20331,1.86504
20332,1.86504
20333,1.86504
20334,1.13375
20335,1.31769
20336,1.13375
20337,1.13375
20338,1.13375
20339,1.13375
20340,1.13375
20341,1.13375
20342,1.13375
20343,1.13375
20344,1.13375
20345,1.13375
20346,1.13375
20347,1.13375
20348,1.13375
20349,1.13375
20350,1.13375
20351,1.13375
20352,1.13375
20353,1.13375
20354,1.13375
20355,1.13375
20356,1.28875
20357,1.28875
20358,1.28875
20359,1.28875
20360,1.28875
20361,1.28875
20362,1.28875
20363,1.28875
20364,1.825
20365,1.825
20366,1.825
20367,1.07695
20368,1.07695
20369,1.07695
20370,1.07695
20371,1.07695
20372,1.07695
20373,1.07695
20374,1.07695
20375,1.07695
20376,1.07695
20377,1.07695
20378,1.07695
20379,1.07695
20380,1.07695
20381,1.07695
20382,1.07695
20383,1.07695
20384,1.07695
20385,1.07695
20386,1.07695
20387,1.07695
20388,1.07695
20389,1.07695
20390,1.07695
20391,1.07695
20392,1.07695
20393,1.07695
20394,1.07695
20395,1.07695
20396,1.07695
20397,1.07695
20398,1.07695
20399,1.44059
20400,1.07695
20401,1.07695
20402,1.07695
20403,1.07695
20404,1.07695
20405,1.07695
20406,1.07695
20407,1.07695
20408,1.07695
20409,1.07695
20410,1.07695
20411,1.07695
20412,1.07695
20413,1.07695
20414,1.07695
20415,1.07695
20416,1.07695
20417,1.07695
20418,1.31111
20419,1.31111
20420,1.31111
20421,1
20422,1.57143
20423,1.57143
20424,1.57143
20425,1.57143
20426,1.57143
20427,1.57143
20428,1
20429,1.66667
20430,1.66667
20431,1.66667
20432,1.66667
20433,1.66667
20434,1
20435,1.09756
20436,1.09756
20437,1.09756
20438,1.09756
20439,1.09756
20440,1.09756
20441,1.09756
20442,1.09756
20443,1.09756
20444,1.09756
20445,1
20446,3
20447,3
20448,1.08131
20449,1.08131
20450,1.08131
20451,1.08131
20452,1.08131
20453,1.08131
20454,1.08131
20455,1.08131
20456,1.08131
20457,1.08131
20458,1.08131
20459,1.08131
20460,1.08131
20461,1.08131
20462,1.08131
20463,1.08131
20464,1.08131
20465,1.08131
20466,1.08131
20467,1.08131
20468,1.08131
20469,1.08131
20470,1.08131
20471,1.08131
20472,1.08131
20473,1.08131
20474,1.08131
20475,1.08131
20476,1.08131
20477,1.08131
20478,1.08131
20479,1.08131
20480,1.08131
20481,1.08131
20482,1.08131
20483,1
20484,1.23529
20485,1.23529
20486,1.23529
20487,1.23529
20488,1.23529
20489,1.01875
20490,1.62466
20491,1.52343
20492,1.52343
20493,1.52343
20494,1.52343
20495,1.34771
20496,1.37618
20497,1
20498,1.23073
20499,1.05333
20500,1.05333
20501,1.18165
20502,1.05333
20503,1.05333
20504,1.05333
20505,1.05333
20506,1.18165
20507,1.18165
20508,1.18165
20509,1.05333
20510,1.18165
20511,1.05333
20512,1.05333
20513,1.05333
20514,1.18165
20515,1.05333
20516,1.05333
20517,1.18165
20518,1.18165
20519,1.18165
20520,1.18165
20521,1.05333
20522,1.18165
20523,1.18165
20524,1.18165
20525,1.18165
20526,1.05333
20527,1.18165
20528,1.05333
20529,1.05333
20530,1.18165
20531,1.18165
20532,1.18165
20533,1.18165
20534,1.18165
20535,1.18165
20536,1.05333
20537,1.05333
20538,1.05333
20539,1.05333
20540,1.05333
20541,1.05333
20542,1.18165
20543,1.05333
20544,1.05333
20545,1.05333
20546,1.05333
20547,1.05333
20548,1.18165
20549,1.18165
20550,1.03978
20551,1.03978
20552,1.03978
20553,1.03978
20554,1.03978
20555,1.03978
20556,1.03978
20557,1.03978
20558,1.03978
20559,1.03978
20560,1.03978
20561,1.03978
20562,1.03978
20563,1.03978
20564,1.03978
20565,1.03978
20566,1.03978
20567,1.03978
20568,1.03978
20569,1.03978
20570,1.03978
20571,1.03978
20572,1.03978
20573,1.03978
20574,1.03978
20575,1.03978
20576,1.03978
20577,1.03978
20578,1.03978
20579,1.03978
20580,1.03978
20581,1.03978
20582,1.03978
20583,1.03978
20584,1.03978
20585,1.03978
20586,1.03978
20587,1.03978
20588,1.03978
20589,1.03978
20590,1.03978
20591,1.03978
20592,1.03978
20593,1.03978
20594,1.03978
20595,1.03978
20596,1.03978
20597,1.03978
20598,1.03978
20599,1.03978
20600,1.03978
20601,1.03978
20602,1.03978
20603,1.03978
20604,1.03978
20605,1.03978
20606,1.03978
20607,1.03978
20608,1.03978
20609,1.03978
20610,1.03978
20611,1.03978
20612,1.03978
20613,1.03978
20614,1.03978
20615,1.03978
20616,1.03978
20617,1.03978
20618,1.03978
20619,1.03978
20620,1.03978
20621,1.03978
20622,1.03978
20623,1.03978
20624,1.03978
20625,1.03978
20626,1.03978
20627,1.03978
20628,1.03978
20629,1.03978
20630,1.03978
20631,1.03978
20632,1.03978
20633,1.03978
20634,1.03978
20635,1.03978
20636,1.03978
20637,1.03978
20638,1.03978
20639,1.03978
20640,1.03978
20641,1.03978
20642,1.03978
20643,1.03978
20644,1.03978
20645,1.03978
20646,1.03978
20647,1.03978
20648,1.03978
20649,1.03978
20650,1.03978
20651,1.03978
20652,1.03978
20653,1
20654,1.8
20655,1.8
20656,1.8
20657,1
20658,1.36364
20659,1.36364
20660,1.36364
20661,1.36364
20662,1.36364
20663,1.36364
20664,1.36364
20665,1.36364
20666,1.36364
20667,1.01875
20668,1.26917
20669,1.26917
20670,1.28791
20671,1.28791
20672,1.26917
20673,1.28791
20674,1.26917
20675,1.26917
20676,1.26917
20677,1
20678,1.8
20679,1.8
20680,1.8
20681,1.8
20682,1.8
20683,1.19298
20684,1.2193
20685,1.2193
20686,1.41228
20687,1.2193
20688,1.2193
20689,1.2193
20690,1.41228
20691,1.41228
20692,1.41228
20693,1.2193
20694,1.2193
20695,1.41228
20696,1.41228
20697,1.2193
20698,1.2193
20699,1.2193
20700,1.2193
20701,1.2193
20702,1.41228
20703,1.29699
20704,1.29699
20705,1.29699
20706,1.29699
20707,1.29699
20708,1.29699
20709,1.35104
20710,1.29699
20711,1.29699
20712,1.29699
20713,1.29699
20714,1
20715,1.44444
20716,1.44444
20717,1.44444
20718,1.44444
20719,1.44444
20720,1.44444
20721,1.44444
20722,1.44444
20723,1.44444
20724,1
20725,1.17391
20726,1.17391
20727,1.17391
20728,1.17391
20729,1.17391
20730,1.17391
20731,1.17391
20732,1.17391
20733,1.17391
20734,1.17391
20735,1.17391
20736,1.17391
20737,1.17391
20738,1.17391
20739,1.17391
20740,1.17391
20741,1.17391
20742,1.17391
20743,1.17391
20744,1.17391
20745,1.17391
20746,1.17391
20747,1.17391
20748,1.98175
20749,1.98175
20750,1.98175
20751,1.98175
20752,1.98175
20753,1
20754,1.76851
20755,1.05954
20756,1.05954
20757,1.05954
20758,1.05954
20759,1.05954
20760,1.05954
20761,1.05954
20762,1.05954
20763,1.05954
20764,1.05954
20765,1.05954
20766,1.05954
20767,1.05954
20768,1.05954
20769,1.05954
20770,1.05954
20771,1.05954
20772,1.05954
20773,1.05954
20774,1.05954
20775,1.05954
20776,1.05954
20777,1.05954
20778,1.05954
20779,1.05954
20780,1.05954
20781,1.05954
20782,1.05954
20783,1.05954
20784,1.05954
20785,1.05954
20786,1.05954
20787,1.05954
20788,1.05954
20789,1.05954
20790,1.16219
20791,1.05954
20792,1.05954
20793,1.05954
20794,1.05954
20795,1.05954
20796,1.05954
20797,1.05954
20798,1.05954
20799,1.05954
20800,1.05954
20801,1.13097
20802,1.05954
20803,1.05954
20804,1.05954
20805,1.05954
20806,1.05954
20807,1
20808,2
20809,1.07911
20810,1.03656
20811,1.03656
20812,1.03656
20813,1.03656
20814,1.03656
20815,1.03656
20816,1.03656
20817,1.03656
20818,1.03656
20819,1.03656
20820,1.03656
20821,1.03656
20822,1.03656
20823,1.03656
20824,1.06782
20825,1.03656
20826,1.03656
20827,1.03656
20828,1.03656
20829,1.03656
20830,1.03656
20831,1.03656
20832,1.07911
20833,1.07911
20834,1.03656
20835,1.03656
20836,1.06782
20837,1.03656
20838,1.03656
20839,1.03656
20840,1.07911
20841,1.03656
20842,1.03656
20843,1.22672
20844,1.22672
20845,1.45471
20846,1.22672
20847,2.1845
20848,2.1845
20849,2.1845
20850,2.1845
20851,1.26216
20852,1.18393
20853,1.23301
20854,1.18393
20855,1.45745
20856,1.23301
20857,1.18393
20858,1.23301
20859,1.18393
20860,1.23301
20861,1.23301
20862,1.23301
20863,1.23301
20864,1.23301
20865,1.23301
20866,1.45745
20867,1.45745
20868,1.18393
20869,1.18393
20870,1.11313
20871,1.11313
20872,1.11313
20873,1.11313
20874,1.11313
20875,1.11313
20876,1.11313
20877,1.11313
20878,1.11313
20879,1.11313
20880,1.11313
20881,1.11313
20882,1.11313
20883,1.11313
20884,1.11313
20885,1.11313
20886,1.11313
20887,1.11313
20888,1.11313
20889,1.11313
20890,1.11313
20891,1.11313
20892,1.11313
20893,1.11313
20894,1.11313
20895,1.11313
20896,1.11313
20897,1.11313
20898,1.11313
20899,1.11313
20900,1.11313
20901,1.11313
20902,1.11313
20903,1.11313
20904,1
20905,1.05882
20906,1.05882
20907,1.05882
20908,1.05882
20909,1.05882
20910,1.05882
20911,1.05882
20912,1.05882
20913,1.05882
20914,1.05882
20915,1.05882
20916,1.05882
20917,1.05882
20918,1.05882
20919,1.05882
20920,1.05882
20921,1.05882
20922,1.05882
20923,1.05882
20924,1.05882
20925,1.05882
20926,1.05882
20927,1.05882
20928,1.05882
20929,1.05882
20930,1.05882
20931,1.05882
20932,1.05882
20933,1.05882
20934,1.05882
20935,1.05882
20936,1.05882
20937,1.05882
20938,1.05882
20939,1.05882
20940,1.05882
20941,1.05882
20942,1.05882
20943,1.05882
20944,1.05882
20945,1
20946,1.07143
20947,1.07143
20948,1.07143
20949,1.07143
20950,1.07143
20951,1.07143
20952,1.07143
20953,1.07143
20954,1.07143
20955,1.07143
20956,1.07143
20957,1.07143
20958,1.07143
20959,1.07143
20960,1.07143
20961,1.07143
20962,1.07143
20963,1.07143
20964,1.24427
20965,5.12962
20966,1.12962
20967,1.12962
20968,1.12962
20969,1.12962
20970,1.12962
20971,1.12962
20972,1.12962
20973,1.12962
20974,1.12962
20975,1.12962
20976,1
20977,1.12903
20978,1.12903
20979,1.12903
20980,1.12903
20981,1.12903
20982,1.12903
20983,1.12903
20984,1.12903
20985,1.12903
20986,1.12903
20987,1.12903
20988,1.12903
20989,1.12903
20990,1.12903
20991,1.12903
20992,1.12903
20993,1.12903
20994,1.12903
20995,1.12903
20996,1.29386
20997,1.29386
20998,1.29386
20999,1.29386
21000,1.29386
21001,1.29386
21002,1.29386
21003,1.29386
21004,1.29386
21005,1.29386
21006,1.29386
21007,1
21008,1.22222
21009,1.22222
